YY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
85,12,12,5,182,6.3,7.7,3.2,16.7,8.3,999,982.1,3.5,4.5,999,99
85,12,12,6,181,6.2,7.5,3,16.7,7.8,999,982.5,3.5,4.5,999,99
85,12,12,7,169,6,7.2,2.7,9.1,7.7,999,983,3.6,4.5,999,99
85,12,12,8,166,6.5,7.7,2.9,9.1,8.1,999,983.2,3.4,4.5,999,99
85,12,12,9,165,7.5,8.9,3.2,10,8.7,999,983.3,3.5,4.5,999,99
85,12,12,10,149,7,8.5,3.5,9.1,8.6,999,983.7,3.6,4.5,999,99
85,12,12,11,160,7,8.5,3.7,10,8.3,999,984,3.5,4.5,999,99
85,12,12,12,149,6,7.1,3.3,10,8.2,999,984.2,3.5,4.5,999,99
85,12,12,13,130,5.8,7.5,3.9,10,8.6,999,984.1,3.6,4.5,999,99
85,12,12,14,137,7.5,9.1,3.7,10,8.5,999,984.2,3.5,4.5,999,99
85,12,12,15,154,7.3,8.9,3.7,10,8.1,999,984.2,2.6,4.5,999,99
85,12,12,16,125,6.1,7.7,3.6,12.5,8.2,999,984.1,3.1,4.5,999,99
85,12,12,17,126,7.5,9.2,3.5,10,8.1,999,983.8,3.7,4.5,999,99
85,12,12,18,130,7.3,8.8,3.3,10,7.8,999,983.9,3.7,4.4,999,99
85,12,12,19,128,7.7,9.5,3.1,10,7.8,999,983.9,3.7,4.4,999,99
85,12,12,20,143,7.1,8.6,3,10,7.7,999,984.2,2.7,4.4,999,99
85,12,12,21,138,6.3,7.8,3.2,11.1,7.9,999,984.2,3,4.4,999,99
85,12,12,22,139,7,8.3,3,11.1,8,999,984.2,3.2,4.4,999,99
85,12,12,23,155,5.8,7,3.2,10,8.1,999,984.3,2.5,4.4,999,99
85,12,13,0,144,6,7.1,3.3,12.5,8.7,999,984,2.1,4.4,999,99
85,12,13,1,135,3.6,4.4,3.4,12.5,8.6,999,984,1.8,4.4,999,99
85,12,13,2,146,5,6,3.3,11.1,8.6,999,983.9,2.8,4.4,999,99
85,12,13,3,168,5.8,6.8,3.3,10,8.4,999,984.1,3,4.4,999,99
85,12,13,4,173,6.6,8.3,3.4,10,8.2,999,984.5,2.6,4.4,999,99
85,12,13,5,142,3.9,5.5,3.3,12.5,8.6,999,984.9,2.7,4.4,999,99
85,12,13,6,166,5.7,6.6,2.9,14.3,8.2,999,985.1,3.1,4.4,999,99
85,12,13,7,154,5.8,6.8,3.4,14.3,8.7,999,985.5,3.2,4.3,999,99
85,12,13,8,158,6.6,7.7,3.7,12.5,9.2,999,985.6,3.5,4.4,999,99
85,12,13,9,159,5.9,7.2,3.5,14.3,9,999,985.9,3.2,4.4,999,99
85,12,13,10,151,6.7,8.3,3.5,12.5,9.1,999,986.1,3.3,4.5,999,99
85,12,13,11,150,6.6,7.7,3.8,14.3,9.4,999,986.3,3.4,4.4,999,99
85,12,13,12,158,4.9,6.2,3.6,12.5,9.1,999,986.5,2.9,4.4,999,99
85,12,13,13,144,6.6,8.1,3.3,14.3,8.9,999,986.4,3.2,4.4,999,99
85,12,13,14,143,6.3,7.8,3.8,14.3,9.4,999,986.3,2.9,4.4,999,99
85,12,13,15,127,5.5,7.5,3.8,12.5,9.3,999,986.4,2.1,4.4,999,99
85,12,13,16,135,6.8,8,3.3,12.5,8.8,999,986.2,2.9,4.4,999,99
85,12,13,17,136,8,9.8,3.8,14.3,9.3,999,986,2.6,4.4,999,99
85,12,13,18,139,6,7.9,3.5,12.5,8.7,999,986.2,2.5,4.4,999,99
85,12,13,19,132,5.1,6.3,3.5,14.3,8.9,999,986.3,2.3,4.4,999,99
85,12,13,20,133,6.1,7.4,4.1,14.3,9.8,999,986.5,2.4,4.5,999,99
85,12,13,21,128,5.3,6.6,3.4,12.5,8.7,999,986.5,2.5,4.5,999,99
85,12,13,22,135,5.7,6.7,3.1,14.3,8.7,999,986.9,3,4.5,999,99
85,12,13,23,124,5.6,9.6,3.3,14.3,8.8,999,986.8,3,4.5,999,99
85,12,14,0,126,6,7.5,3.2,14.3,8.8,999,986.8,2.8,4.5,999,99
85,12,14,1,134,6.8,8.3,3.1,12.5,9,999,986.7,3,4.5,999,99
85,12,14,2,132,6.5,8.1,3.2,14.3,9.2,999,986.7,3.1,4.5,999,99
85,12,14,3,120,6,7.9,2.8,14.3,8.3,999,986.8,2.8,4.5,999,99
85,12,14,4,119,6.9,8.8,2.8,14.3,8.3,999,987.3,2.8,4.4,999,99
85,12,14,5,123,8.1,10.1,2.8,12.5,8,999,987.5,3.2,4.4,999,99
85,12,14,6,136,9.5,14.6,2.6,12.5,7.7,999,987.9,1.6,4.4,999,99
85,12,14,7,116,7.7,10.1,2.9,12.5,7.6,999,988.4,3.3,4.4,999,99
85,12,14,8,113,7.6,10.1,2.8,12.5,7.2,999,988.8,3.5,4.4,999,99
85,12,14,9,105,8.2,11.1,2.9,12.5,7.3,999,989.2,3.6,4.4,999,99
85,12,14,10,109,8.1,10.7,2.7,11.1,6.7,999,989.7,3.5,4.4,999,99
85,12,14,11,108,9.1,12,2.5,8.3,6.3,999,990.1,3.8,4.4,999,99
85,12,14,12,107,10,13.5,2.6,10,6.4,999,990.2,3.9,4.4,999,99
85,12,14,13,115,9,12.6,2.7,9.1,6.4,999,990.7,3.5,4.4,999,99
85,12,14,14,99,9.5,12.9,2.9,7.1,6.5,999,990.8,3.3,4.4,999,99
85,12,14,15,104,10,13.4,2.8,9.1,6.4,999,990.9,3.2,4.4,999,99
85,12,14,16,114,9.2,12.7,3,9.1,6.6,999,991.6,3.1,4.4,999,99
85,12,14,17,113,8.6,11.1,2.8,8.3,6.5,999,992.1,3.7,4.3,999,99
85,12,14,18,94,7.8,10.1,2.7,7.7,6.6,999,992.6,3.5,4.4,999,99
85,12,14,19,112,9.1,12.1,2.6,8.3,6.7,999,993.1,3.3,4.3,999,99
85,12,14,20,96,8.6,12.4,2.7,7.7,6.6,999,993.8,3.1,4.3,999,99
85,12,14,21,88,8.8,13.1,2.6,8.3,6.4,999,994.4,3,4.3,999,99
85,12,14,22,88,7.4,9.7,2.4,9.1,6.5,999,994.9,3.6,4.4,999,99
85,12,14,23,92,6.7,8.7,2.7,7.7,6.6,999,995.2,3.9,4.3,999,99
85,12,15,0,73,4.9,6.4,2.5,7.7,6.7,999,995.3,3.6,4.4,999,99
85,12,15,1,51,4.8,6.6,2.2,9.1,6.3,999,995.5,3.7,4.3,999,99
85,12,15,2,35,6.4,8.8,2.2,7.1,6.5,999,995.7,3.6,4.3,999,99
85,12,15,3,26,6.2,8.5,2.2,10,6.6,999,995.9,3.4,4.3,999,99
85,12,15,4,13,6.7,9,2,8.3,6.5,999,996,3.5,4.3,999,99
85,12,15,5,4,9.3,12.7,1.9,11.1,6.5,999,996,2.2,4.3,999,99
85,12,15,6,353,4.4,6.4,1.9,9.1,6.6,999,996.3,2.3,4.4,999,99
85,12,15,7,330,6.2,7.6,1.8,11.1,6.8,999,996.1,3.4,4.4,999,99
85,12,15,8,337,6.4,8.2,2,11.1,6.7,999,995.9,2,4.4,999,99
85,12,15,9,334,9.9,13,1.9,11.1,5.9,999,995.2,3.2,4.4,999,99
85,12,15,10,320,10.6,13.1,2.2,5.3,5.9,999,994.7,2.1,4.4,999,99
85,12,15,11,316,11.6,15.1,2.2,5.9,5.8,999,994,2.2,4.4,999,99
85,12,15,12,321,11.3,15,2.5,6.3,5.9,999,993.1,2.2,4.4,999,99
85,12,15,13,324,11.5,14.8,2.5,6.3,6.1,999,992.5,2.6,4.4,999,99
85,12,15,14,329,10.8,13.8,2.8,7.1,6.2,999,992.2,2.4,4.4,999,99
85,12,15,15,333,10.6,13.5,2.8,7.7,6.4,999,991.7,2.3,4.4,999,99
85,12,15,16,343,9.5,12.6,2.7,7.7,6.4,999,991.7,2.6,4.4,999,99
85,12,15,17,351,9.7,12.7,2.8,8.3,6.6,999,991.8,3.1,4.4,999,99
85,12,15,18,8,8.6,11.8,2.8,8.3,6.7,999,991.9,3.2,4.4,999,99
85,12,15,19,5,7.9,10.9,2.7,8.3,6.7,999,992.2,3.2,4.4,999,99
85,12,15,20,3,8,10.2,2.7,8.3,6.9,999,992.3,3.4,4.4,999,99
85,12,15,21,9,7.3,9.7,2.7,8.3,6.8,999,992.4,3.2,4.4,999,99
85,12,15,22,9,6.6,9.1,2.7,7.7,6.8,999,992.5,2.6,4.4,999,99
85,12,15,23,8,6.7,9.2,2.5,7.7,6.7,999,992.3,3.2,4.4,999,99
85,12,16,0,9,7.1,10,2.6,7.7,6.6,999,991.8,3.4,4.4,999,99
85,12,16,1,8,6.8,9.2,2.4,8.3,6.5,999,991.3,3.5,4.4,999,99
85,12,16,2,4,7.6,10.3,2.5,7.7,6.5,999,990.8,3.6,4.4,999,99
85,12,16,3,357,7.4,10.3,2.7,8.3,6.6,999,990.4,3.6,4.4,999,99
85,12,16,4,354,6.9,9.4,2.8,7.7,6.5,999,990,3,4.4,999,99
85,12,16,5,344,6.7,9,2.8,9.1,6.8,999,989.4,3.2,4.4,999,99
85,12,16,6,7,6,8.1,3.5,10,7.5,999,988.4,3.2,4.4,999,99
85,12,16,7,19,5.6,8.4,3.3,10,7.7,999,988,3.1,4.4,999,99
85,12,16,8,69,5.9,8.3,3.5,10,7.9,999,987.8,2.8,4.4,999,99
85,12,16,9,77,6.3,8.1,3,10,7.4,999,987.5,2.8,4.4,999,99
85,12,16,10,69,6,7.9,2.9,10,7.8,999,987.3,2.5,4.4,999,99
85,12,16,11,92,4.7,6.5,3.2,10,7.9,999,987.3,2.6,4.4,999,99
85,12,16,12,95,5,6.7,3.3,10,8.3,999,986.9,2.5,4.4,999,99
85,12,16,13,121,6,7.5,3,10,8,999,986.7,2.6,4.4,999,99
85,12,16,14,120,8.6,10.5,2.8,10,7.9,999,986.4,1.8,4.4,999,99
85,12,16,15,149,8.6,10.5,3.4,10,8,999,986.3,2,4.4,999,99
85,12,16,16,151,7.2,8.8,3.5,10,7.8,999,986.6,2.9,4.4,999,99
85,12,16,17,153,7.3,9.4,3,9.1,7.2,999,987,1.7,4.4,999,99
85,12,16,18,161,7.4,9.3,2.8,10,7,999,987.3,2.9,4.4,999,99
85,12,16,19,145,6.3,7.7,2.6,9.1,6.9,999,987.7,3,4.4,999,99
85,12,16,20,148,7.1,8.8,2.6,9.1,6.8,999,988,2.6,4.4,999,99
85,12,16,21,135,7,8.5,2.4,9.1,6.6,999,988.4,2.8,4.4,999,99
85,12,16,22,145,7.5,9,2.2,9.1,6.4,999,988.8,2.5,4.4,999,99
85,12,16,23,151,7.2,8.8,2.2,8.3,6.6,999,989,2.6,4.4,999,99
85,12,17,0,177,10.5,12.7,2.1,8.3,6.2,999,989.2,3,4.4,999,99
85,12,17,1,182,10.6,13.7,2,8.3,5.4,999,990.1,2.7,4.4,999,99
85,12,17,2,182,9.8,12.6,2.3,8.3,5.8,999,990.9,3.1,4.4,999,99
85,12,17,3,170,10.4,12.4,2.3,8.3,5.7,999,991.8,2.8,4.4,999,99
85,12,17,4,184,9,11.4,2.3,8.3,6,999,992.7,3,4.4,999,99
85,12,17,5,174,7.4,9.2,2,7.7,6,999,993.5,3.4,4.4,999,99
85,12,17,6,144,7,8.3,2.1,8.3,6.2,999,994.2,3.5,4.4,999,99
85,12,17,7,126,5.2,6.4,2,7.1,6.3,999,994.8,2.8,4.4,999,99
85,12,17,8,125,8.2,9.7,2,7.1,6,999,995,3.8,4.4,999,99
85,12,17,9,100,7.2,9.6,2,7.1,5.8,999,995.3,2.8,4.4,999,99
85,12,17,10,108,8.3,10.9,1.8,6.3,5.6,999,995.6,3.7,4.4,999,99
85,12,17,11,96,7.9,10.9,1.9,7.1,5.4,999,995.8,3.5,4.4,999,99
85,12,17,12,103,8.7,11.4,1.8,6.3,5.2,999,995.6,3.5,4.4,999,99
85,12,17,13,94,8.7,11.8,1.9,14.3,5.4,999,995.9,3.8,4.4,999,99
85,12,17,14,83,9.5,13.7,1.8,5.6,5.5,999,995.7,3.5,4.4,999,99
85,12,17,15,84,8.7,12.2,2,12.5,5.8,999,995.6,3.3,4.4,999,99
85,12,17,16,99,8.8,12.2,2,5.9,5.7,999,995.3,3.5,4.4,999,99
85,12,17,17,86,11.2,17.2,2.4,6.3,6.1,999,994.9,3.7,4.4,999,99
85,12,17,18,77,10.8,15.3,2.7,6.7,6,999,994.8,3.4,4.4,999,99
85,12,17,19,74,11,15.7,2.8,6.7,6.2,999,994.5,3.7,4.4,999,99
85,12,17,20,79,12.1,16.6,3.1,7.1,6.5,999,994.1,4,4.4,999,99
85,12,17,21,79,11,15.9,3.7,8.3,6.7,999,994,4.1,4.4,999,99
85,12,17,22,81,11.9,16.8,99,99,99,999,993.5,4.3,4.4,999,99
85,12,17,23,84,12.4,17.5,4.3,9.1,7.2,999,992.8,4.3,4.4,999,99
85,12,18,0,71,12.9,18,4.4,9.1,7.1,999,991.7,4.1,4.4,999,99
85,12,18,1,67,13.5,19.5,5,10,7.6,999,990.5,3.8,4.4,999,99
85,12,18,2,65,13.4,19.1,5.5,10,8,999,989.4,3.6,4.4,999,99
85,12,18,3,69,13.2,19.2,5.1,10,7.4,999,988.7,3.7,4.4,999,99
85,12,18,4,71,13,19.2,5.3,11.1,7.9,999,988.3,3.7,4.4,999,99
85,12,18,5,75,11.5,15.9,5.6,10,8.3,999,988.3,4.3,4.4,999,99
85,12,18,6,86,11,16,5.9,10,8.4,999,988,4.5,4.4,999,99
85,12,18,7,92,12.8,17.9,5.1,11.1,8.2,999,987.8,4.7,4.4,999,99
85,12,18,8,86,13.8,20,5.6,11.1,8.4,999,987.6,3.9,4.4,999,99
85,12,18,9,96,13.6,18.8,5.5,11.1,8.3,999,987.7,3.6,4.4,999,99
85,12,18,10,96,13.7,19.3,5.6,11.1,8.1,999,987.7,4.4,4.4,999,99
85,12,18,11,96,13,18,5.8,11.1,8.4,999,988,3.9,4.4,999,99
85,12,18,12,102,13.5,18.2,5.2,11.1,7.8,999,987.8,3.6,4.4,999,99
85,12,18,13,111,12.4,17.6,5.5,11.1,8.1,999,988.2,3.7,4.4,999,99
85,12,18,14,116,11.7,15.7,5.2,11.1,8.2,999,988.8,4,4.4,999,99
85,12,18,15,107,11.3,15.1,5.4,11.1,8.3,999,989.3,4,4.4,999,99
85,12,18,16,104,10.8,15,4.8,11.1,7.8,999,989.5,3.7,4.4,999,99
85,12,18,17,109,10.7,14.2,4.7,11.1,7.6,999,989.4,3.9,4.4,999,99
85,12,18,18,102,9.7,13.1,4.2,10,7.4,999,989.6,3.9,4.4,999,99
85,12,18,19,94,10.2,14.2,3.8,10,7.2,999,989.2,4,4.4,999,99
85,12,18,20,108,7.4,9.8,3.5,10,7.1,999,989.4,3.4,4.4,999,99
85,12,18,21,98,8.1,11,3.6,10,7.2,999,989.3,4,4.4,999,99
85,12,18,22,90,8.5,11.8,3.5,10,7.5,999,989.2,3.3,4.4,999,99
85,12,18,23,73,7.2,9.8,3.5,9.1,7.5,999,988.9,2.9,4.4,999,99
85,12,19,0,95,5.6,7.9,3.4,9.1,7.4,999,988.4,1.7,4.4,999,99
85,12,19,1,95,9.4,13.2,3.6,9.1,7.6,999,987.4,2.1,4.4,999,99
85,12,19,2,88,8.4,11.5,3.9,10,7.8,999,987.2,2.5,4.4,999,99
85,12,19,3,80,9.8,13.1,3.5,9.1,7.2,999,986.7,2.1,4.4,999,99
85,12,19,4,70,8.7,13.1,3.6,9.1,7.4,999,986.5,1.9,4.4,999,99
85,12,19,5,70,9.2,13,3.8,9.1,7.6,999,986.4,1.4,4.4,999,99
85,12,19,6,65,9.9,13.7,3.6,9.1,7.3,999,986.1,1.5,4.4,999,99
85,12,19,7,59,11,17.3,3.7,9.1,7,999,985.7,1,4.4,999,99
85,12,19,8,52,10.7,15.1,4,9.1,7.2,999,985.5,1.6,4.4,999,99
85,12,19,9,37,10.9,14.8,4,8.3,7.3,999,985.2,0.9,4.4,999,99
85,12,19,10,41,9.7,13.7,3.8,10,7.3,999,984.9,0.8,4.3,999,99
85,12,19,11,37,9.6,14.7,3.8,10,7.5,999,984.4,0.5,4.3,999,99
85,12,19,12,34,10.9,15.3,4.3,10,7.8,999,983.7,0.2,4.3,999,99
85,12,19,13,27,10.4,14.5,4.3,10,7.7,999,983.4,0.4,4.3,999,99
85,12,19,14,23,11,15.1,4.3,11.1,7.8,999,983.1,0.2,4.3,999,99
85,12,19,15,30,11.1,16.3,4.8,11.1,7.9,999,982.8,0.1,4.3,999,99
85,12,19,16,24,10.2,15,4.9,11.1,8.1,999,982.9,0.2,4.3,999,99
85,12,19,17,24,11.7,16.8,5.2,12.5,8.5,999,982.8,-0.1,4.3,999,99
85,12,19,18,29,10.2,14.4,5.2,12.5,8.3,999,982.9,0.1,4.3,999,99
85,12,19,19,27,10,13.4,4.9,11.1,8.2,999,982.9,-0.7,4.3,999,99
85,12,19,20,19,8.7,13.1,4.9,12.5,8.2,999,983.1,-1.2,4.3,999,99
85,12,19,21,3,8.9,12.2,5.3,12.5,8.7,999,983.3,-1.1,4.3,999,99
85,12,19,22,12,8.2,11,4.8,12.5,8.6,999,983.2,-1.3,4.3,999,99
85,12,19,23,22,7.4,10.3,4.7,12.5,8.4,999,982.7,-0.9,4.3,999,99
85,12,20,0,23,7.4,11.5,5.1,12.5,9.4,999,982.4,-1.7,4.3,999,99
85,12,20,1,20,7.5,10.6,4.8,12.5,9.2,999,982.2,-1.4,4.3,999,99
85,12,20,2,28,5.3,7.9,5.7,12.5,9.7,999,982,-0.8,4.3,999,99
85,12,20,3,68,4.9,7.4,5,12.5,9.3,999,982.2,-1.5,4.2,999,99
85,12,20,4,25,5.4,8.1,5.5,12.5,9.7,999,982.2,-1.6,4.2,999,99
85,12,20,5,31,6.3,8.9,5.8,12.5,9.7,999,982.2,-0.7,4.2,999,99
85,12,20,6,48,4.8,7.5,5.5,12.5,9.5,999,982.1,-0.9,4.2,999,99
85,12,20,7,68,5.2,7.3,5.1,14.3,9.7,999,982.1,0.2,4.2,999,99
85,12,20,8,54,5.4,7.4,4.9,12.5,9.3,999,982.1,0.4,4.2,999,99
85,12,20,9,68,4.4,6.2,5.3,12.5,9.6,999,982.1,0.8,4.2,999,99
85,12,20,10,66,3.8,5.8,4.8,12.5,9.2,999,982.1,0.8,4.2,999,99
85,12,20,11,42,2.8,4.2,4.5,12.5,8.9,999,982.3,0.4,4.2,999,99
85,12,20,12,108,2.7,4.1,4.4,12.5,8.7,999,982.2,1,4.2,999,99
85,12,20,13,103,3,5.8,4.2,12.5,9.2,999,982.2,1.3,4.2,999,99
85,12,20,14,57,3.6,5.7,4.3,12.5,9.2,999,982.3,1.1,4.2,999,99
85,12,20,15,161,1.5,2.5,4.5,12.5,9.7,999,982.2,1.1,4.2,999,99
85,12,20,16,149,1.2,2.3,3.9,12.5,9.3,999,982.3,0.8,4.2,999,99
85,12,20,17,267,1.3,2.2,4.4,12.5,9.9,999,982.2,1.3,4.2,999,99
85,12,20,18,313,2.5,4.5,4.7,12.5,9.6,999,982.1,1.6,4.2,999,99
85,12,20,19,345,4.7,6,4.7,12.5,9.6,999,981.9,1.1,4.2,999,99
85,12,20,20,348,4.8,6.4,4.4,12.5,9.3,999,982.2,0.7,4.2,999,99
85,12,20,21,21,3.2,5.5,4.4,12.5,8.9,999,982.6,0.5,4.2,999,99
85,12,20,22,23,7,9.9,4.5,12.5,8.6,999,982.3,0.5,4.2,999,99
85,12,20,23,16,5.8,8.3,4.4,12.5,8.7,999,982.3,0.8,4.2,999,99
85,12,21,0,353,5.3,7.4,3.7,12.5,8.3,999,982.3,0.7,4.3,999,99
85,12,21,1,342,4.3,6.6,3.5,12.5,8.2,999,982.3,1.1,4.3,999,99
85,12,21,2,330,2.9,4.4,3.9,11.1,9,999,982.2,1.1,4.2,999,99
85,12,21,3,296,2.5,3.7,3.5,12.5,8.7,999,982.4,1.1,4.2,999,99
85,12,21,4,267,1.1,2.2,3.7,12.5,9.2,999,983,1.4,4.2,999,99
85,12,21,5,222,2.7,4.1,3.4,12.5,9.2,999,983.4,1.6,4.2,999,99
85,12,21,6,221,2.4,4.6,3.8,12.5,9.4,999,983.5,1.7,4.2,999,99
85,12,21,7,211,3.3,4.9,3.6,12.5,9.3,999,983.6,1.5,4.2,999,99
85,12,21,8,193,3.5,5.4,4,12.5,9.6,999,984,1.6,4.2,999,99
85,12,21,9,216,4.1,5.5,4.1,12.5,9.7,999,984.3,1.6,4.2,999,99
85,12,21,10,229,1.5,2.8,3.9,11.1,9.5,999,984.2,1.4,4.2,999,99
85,12,21,11,275,1.2,2.5,3.7,11.1,9.1,999,984.1,1.4,4.2,999,99
85,12,21,12,278,0.2,0.8,4.2,12.5,9.6,999,984.3,1.5,4.2,999,99
85,12,21,13,300,1.5,2.6,3.5,12.5,9.4,999,984,1.5,4.2,999,99
85,12,21,14,321,1.6,2.9,3.7,11.1,9.3,999,984,1.5,4.2,999,99
85,12,21,15,319,2.9,4.1,3.9,12.5,9.7,999,983.4,1.6,4.2,999,99
85,12,21,16,323,5.2,6.4,3.5,12.5,9.7,999,982.9,1.4,4.2,999,99
85,12,21,17,354,5.6,7.3,4.1,12.5,10.2,999,982.6,1.6,4.2,999,99
85,12,21,18,351,6.4,7.9,3.8,12.5,10,999,982.3,1.8,4.2,999,99
85,12,21,19,343,6.2,7.6,4.5,12.5,10.2,999,982.1,1.8,4.2,999,99
85,12,21,20,353,6.8,9,3.7,12.5,9.5,999,981.7,2.5,4.2,999,99
85,12,21,21,354,7.6,9.7,4.2,12.5,9.7,999,981.4,2.4,4.2,999,99
85,12,21,22,344,7.9,10,3.3,12.5,8.7,999,980.8,2.4,4.2,999,99
85,12,21,23,329,8.9,11,3.2,12.5,8.1,999,979.7,2.3,4.3,999,99
85,12,22,0,340,9.1,12,3.3,12.5,8.2,999,979,2.7,4.3,999,99
85,12,22,1,346,8.9,11.5,3,11.1,7.6,999,978.1,2.8,4.2,999,99
85,12,22,2,349,11.2,14.6,2.9,11.1,7.2,999,977.1,2.4,4.2,999,99
85,12,22,3,350,10.5,14.7,3.3,12.5,7.3,999,976.5,0.9,4.2,999,99
85,12,22,4,338,10.6,14.1,3.1,12.5,6.8,999,975.9,1.6,4.2,999,99
85,12,22,5,342,11.4,15.5,3.3,12.5,7,999,975.3,0.4,4.2,999,99
85,12,22,6,344,10.2,14.4,3.5,11.1,7.2,999,974.6,0.3,4.2,999,99
85,12,22,7,335,10.5,14.4,3.4,11.1,7.2,999,973.7,0.6,4.2,999,99
85,12,22,8,339,10.7,14.3,3.8,10,7.4,999,972.9,1,4.2,999,99
85,12,22,9,336,10.7,13.5,4.2,11.1,7.8,999,972,1.6,4.2,999,99
85,12,22,10,354,8.1,11.1,4.7,11.1,8.4,999,971.6,3.2,4.2,999,99
85,12,22,11,20,8.4,12.1,5.5,11.1,8.8,999,971.6,3.7,4.2,999,99
85,12,22,12,20,8.4,12.4,5.8,12.5,9.2,999,971.3,3.6,4.2,999,99
85,12,22,13,27,8.6,12.2,5.2,12.5,9,999,971.3,2.5,4.2,999,99
85,12,22,14,22,9.6,13.1,5.6,12.5,9.2,999,971.1,3.4,4.2,999,99
85,12,22,15,17,10.3,14.8,5.4,12.5,9.3,999,970.9,2.9,4.2,999,99
85,12,22,16,14,11.1,16.5,5,12.5,8.9,999,970.7,2.8,4.2,999,99
85,12,22,17,8,10,14.5,5.1,12.5,8.8,999,970.6,2.6,4.2,999,99
85,12,22,18,10,9.8,13.9,5.1,12.5,8.7,999,970.6,2.8,4.2,999,99
85,12,22,19,13,10.2,14.4,5,12.5,8.3,999,970.6,2.8,4.2,999,99
85,12,22,20,6,9.6,13.7,99,99,99,999,970.4,2.8,4.2,999,99
85,12,22,21,10,10.2,14.3,4.7,12.5,8.4,999,970.3,2.9,4.2,999,99
85,12,22,22,3,11.2,15.7,6,12.5,9.6,999,970,3,4.2,999,99
85,12,22,23,2,11,15.1,5.4,14.3,9.1,999,969.5,2.8,4.2,999,99
85,12,23,0,0,9.3,13.8,5.8,14.3,9.5,999,968.8,3,4.2,999,99
85,12,23,1,4,8.2,11.5,5.5,14.3,9.6,999,968.3,3.1,4.2,999,99
85,12,23,2,45,8.7,12.4,5.6,12.5,9.3,999,968.3,3.2,4.2,999,99
85,12,23,3,43,9.3,13.7,5.8,14.3,9.7,999,968.6,2.9,4.2,999,99
85,12,23,4,51,9.2,13.9,5.8,12.5,9.6,999,969.2,2.5,4.2,999,99
85,12,23,5,64,9.5,13.8,5.8,12.5,9.3,999,969.6,2.1,4.2,999,99
85,12,23,6,33,9.9,14.5,5.6,14.3,9.5,999,970.1,2.8,4.2,999,99
85,12,23,7,41,10.8,15.3,5.9,12.5,9.1,999,970.4,2.6,4.2,999,99
85,12,23,8,35,10.3,15.5,5,12.5,8.8,999,970.5,3.2,4.2,999,99
85,12,23,9,41,11.5,17.8,4.8,12.5,8.3,999,970.3,2.6,4.2,999,99
85,12,23,10,33,12.7,18.8,5.5,12.5,8.7,999,969.9,3.4,4.2,999,99
85,12,23,11,27,14.5,21.5,5.1,12.5,7.9,999,969.1,2.8,4.2,999,99
85,12,23,12,39,14.7,20.6,5.6,12.5,8,999,969,2.9,4.2,999,99
85,12,23,13,49,13.7,20.7,5.7,9.1,8,999,969.6,2.5,4.2,999,99
85,12,23,14,70,11.5,17,5.8,10,8.1,999,970.7,3,4.2,999,99
85,12,23,15,65,9.9,14.8,5.4,10,8.1,999,971.8,3.7,4.2,999,99
85,12,23,16,74,10.3,15.3,4.9,11.1,8.3,999,972.8,3.5,4.2,999,99
85,12,23,17,70,9.5,13.9,4.6,12.5,8.1,999,974.2,3,4.2,999,99
85,12,23,18,77,10.2,15,4.6,11.1,8.4,999,975.3,3.5,4.2,999,99
85,12,23,19,76,10.9,15.7,4.2,11.1,8,999,976.2,3,4.2,999,99
85,12,23,20,78,10.7,15.5,4.4,11.1,8.1,999,977.2,3.4,4.2,999,99
85,12,23,21,82,9.5,12.7,4.3,11.1,7.9,999,978.4,3.7,4.2,999,99
85,12,23,22,75,9,13,4.4,10,8.1,999,979.4,3.7,4.2,999,99
85,12,23,23,87,7.1,9.6,4,11.1,7.7,999,980,3.6,4.2,999,99
85,12,24,0,88,7.4,10.1,3.7,11.1,7.4,999,980.3,3.8,4.2,999,99
85,12,24,1,95,7.4,10.9,3.6,11.1,7.6,999,980.7,3.4,4.2,999,99
85,12,24,2,100,7.7,10.7,3.5,11.1,7.5,999,981.1,3.4,4.2,999,99
85,12,24,3,103,6.1,9.5,3.5,11.1,7.4,999,981.9,3.5,4.2,999,99
85,12,24,4,94,6.6,9.9,3.5,11.1,7.8,999,982.4,3.8,4.2,999,99
85,12,24,5,97,6.6,10.2,3.5,10,7.8,999,982.9,3.6,4.2,999,99
85,12,24,6,83,7.3,10.1,3.7,12.5,8.2,999,983.3,3.7,4.2,999,99
85,12,24,7,101,7.2,9.9,3.4,12.5,8.1,999,983.6,3.4,4.2,999,99
85,12,24,8,91,5.4,7,3.5,11.1,8.1,999,984.1,3.4,4.2,999,99
85,12,24,9,119,6.3,7.9,3.4,11.1,7.9,999,984.3,3.4,4.2,999,99
85,12,24,10,106,6.8,9.8,3.5,11.1,8.1,999,984.4,3.2,4.1,999,99
85,12,24,11,114,6.1,7.9,3.4,11.1,7.8,999,984.7,3.6,4.2,999,99
85,12,24,12,114,7.6,10.9,3.3,11.1,7.7,999,984.7,3,4.2,999,99
85,12,24,13,118,6.6,9,3.5,10,7.5,999,984.5,3.5,4.2,999,99
85,12,24,14,108,7.1,9.7,3.2,10,7.5,999,984.3,3.2,4.1,999,99
85,12,24,15,111,7.4,10.4,3.1,10,6.8,999,984.2,3.5,4.1,999,99
